created_at,id,poi_id,Document.name
2017-07-27 13:51:57,9f0fa0a0-c03e-43f8-8fa9-a79449e63b94,cea34f4f-d116-42f9-b968-4835a1ac0425,Strohmer L***z
2017-07-27 13:52:25,9c78be70-7ce6-4fbb-8e3c-42cfb13574f1,cea34f4f-d116-42f9-b968-4835a1ac0425,Strohmer L***z
2017-07-27 14:04:13,643db07e-f8e1-4fc5-adbb-020d77cebc49,cea34f4f-d116-42f9-b968-4835a1ac0425,Strohmer L***z
2017-07-27 14:06:31,16068f8e-d193-4dd8-9695-12f04fc290a5,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-27 14:09:11,a818c42b-533a-472c-a7f0-443900b63bc5,cea34f4f-d116-42f9-b968-4835a1ac0425,Strohmer L***z
2017-07-27 17:47:34,54481aa4-42f6-424e-a41b-c7cb635c6c9c,fdcd459b-7b26-4040-8faf-16e8bdaec560,Instagram
2017-07-28 04:24:10,d7c73e3b-db9d-42b0-9f9b-976b5a30609b,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 04:26:43,2fc0e2d0-430f-4b65-acec-d695b5ad0f0a,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 04:29:39,5190ec90-9540-4009-b1ef-42b3da06cb00,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 04:33:38,d03e8993-12c6-4faf-b941-e5abbb83a459,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 04:58:27,9dbab4f2-103d-4659-8f41-dfffce956ac4,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 04:59:52,a0b07102-0cf2-4c19-ab5f-177ba52ef1ff,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 05:04:01,c150731f-0c86-48c9-ac8b-79713502c7ec,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 05:07:02,76c222ae-e415-4d34-b281-d2581397f3e8,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 05:10:44,3a2f64a5-3fb2-40fd-8dfd-a2c65bc2620d,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 05:12:10,440d0f00-06c2-4152-af3e-d1e0e7fb45f2,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 05:13:50,4b2c99a1-77a5-44f1-8883-161ad9ef3fac,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 05:18:29,a6f0e4df-e7f1-4f4f-bcea-3d519049aa36,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 05:18:46,7899aa54-0922-4914-9f25-b4fc1e26f21d,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 05:30:09,7819720d-3775-45e2-9792-be5713c25271,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 06:06:54,ac26b3db-10ea-4865-893b-58a55157be2f,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 06:33:30,805c4710-8194-40b3-a5b8-7acc72f4475d,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 06:45:02,b02991a2-6d4f-4e90-8f0d-4de7e6244bf8,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 07:09:03,12ce86b4-693b-43f0-8bd9-4f06602d9516,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 07:10:47,468b40ef-5b97-4915-a542-77a28083322b,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 07:11:47,c3f2db4c-de46-464a-afeb-c2567d4b79f5,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 07:14:21,a2c0ba6c-81cd-48bc-9ef5-9898181e8f71,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 07:15:31,215391cd-631c-48d5-9790-ef21744cb65b,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 07:29:11,1e51b727-a8f5-4a25-ba2f-8c91839760ba,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 07:31:28,d8f98131-38eb-4d00-bf73-dacb0538ed8d,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 07:40:15,07f8e967-180f-4c62-b9b5-09cfd0af1983,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 07:41:45,95890643-52ee-497f-bd8c-f62e63b8e504,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 08:26:04,b2473bbb-3235-491a-96cf-8be428b8bc2e,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 08:36:56,f78a02d9-c987-4ab6-bef7-38060710fde7,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 09:19:08,1289a001-251f-402b-a7a0-86185b5fee8d,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-07-28 09:20:47,c8cd68a0-2909-4460-bc1d-48f1b827047a,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-07-28 09:22:06,b83c1f03-2b96-43b9-9f4e-ee3f65faf03e,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-07-28 09:33:00,00546f47-f54c-479c-bdc2-fe526b0c3b4f,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-07-28 09:47:45,4eea4fff-4df9-4a9b-a601-663ce3a39424,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-07-28 09:49:07,5a9b5efa-04cc-4d15-a2de-d75e03f2b59e,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-07-28 09:50:47,ec364519-d441-46b8-ae10-e919dc340dae,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-07-28 09:51:03,4b1e250f-f509-4311-b62e-2a0f8ac1c24a,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-07-28 09:51:50,f69151eb-6bcf-49f7-b843-19a9b02381b7,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-07-28 09:52:28,72466cb0-6582-4c3c-9fec-f6c6f7734e78,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 09:53:34,0fa5bc27-5717-4aa1-b603-ecf2a7709d65,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-07-28 09:54:23,0d6167ca-04e8-4987-8333-eb79e1aa9850,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-07-28 09:56:06,ec3eae21-f9fc-4057-9448-928b48fdd429,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-07-28 09:57:28,f71d7960-65cf-4b19-adbb-72d626ddf793,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-07-28 09:58:16,616d01af-1697-4f9f-bcc9-a3404dffa4bb,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-07-28 10:05:46,63ba5c30-9c2b-4a39-b8db-336cb747578c,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-28 10:06:26,8fdf3ea1-8c8d-4484-b8db-f54f50aaf649,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-07-28 10:48:05,31ad114a-86dc-4b24-9231-9f4d95cfc036,cea34f4f-d116-42f9-b968-4835a1ac0425,Strohmer L***z
2017-07-28 14:21:45,3b411270-cf2c-4271-a541-cb7551301562,784b3538-a9f3-4e0e-b31c-3a0a5ab82373,CC MUC TEST
2017-07-28 15:29:31,00595120-81f8-4405-bd3e-a5b588e6336e,784b3538-a9f3-4e0e-b31c-3a0a5ab82373,CC MUC TEST
2017-07-28 20:48:59,74095205-76c8-45f6-8f92-6a3ed5f31ef4,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-07-29 21:38:20,b7d9b8bc-cbdb-423e-81d9-10395fc2d388,cea34f4f-d116-42f9-b968-4835a1ac0425,Strohmer L***z
2017-07-31 05:52:21,80406506-3d6e-4731-8283-b8f5b99d63d4,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-31 05:54:08,c3dd732b-7d9b-4676-b682-87de63f73756,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-07-31 05:55:03,63b48749-0245-45c5-8a9b-cb777065bb2a,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-31 06:40:53,66032de0-aab8-4289-8bb3-53d1f32c727e,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-31 06:41:40,bd8df76d-4a4d-4bf6-9377-6d88652b4129,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-31 06:48:22,4712beab-f95a-4d98-8dbc-2a8faf674cc8,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-31 07:02:47,dd1321b3-c65a-4a84-9645-4f1463ba2706,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-31 07:03:58,4d7209a2-e77e-4211-9ad3-4ad38624cc59,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-31 07:05:18,209801ea-8f4d-4bc0-a57a-053da95a082f,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-31 07:07:43,b817774b-53d9-42dd-aee4-990d459e56d7,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-07-31 15:11:38,70a55671-8d95-422f-b302-c618d223c9af,784b3538-a9f3-4e0e-b31c-3a0a5ab82373,CC MUC TEST
2017-07-31 21:14:25,b62b3984-cef8-4ceb-b0a5-7ce9edf95a87,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-08-02 09:23:53,5a52fe63-fd55-4576-af80-45c6694e29f5,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-08-02 09:24:44,8db96ded-1296-4165-8730-9d5df0f10610,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-08-02 09:28:25,49ecf2d9-9911-458c-b93a-684cc5dace4d,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-08-02 09:29:07,6c36f3f0-61db-4e26-9232-b956ab73c29f,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-08-02 09:33:27,682e52a3-6968-4709-b837-850924a288a3,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-08-02 12:41:26,7f286310-d73f-4324-b84a-6774db010b19,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-08-02 12:41:57,3883971e-1fb1-4e23-949e-065b1b15d5c9,5dd2b135-44cb-460e-8241-35ce2d616cc0,CCA AP
2017-08-03 07:05:31,00c68c8c-5e76-45ee-8033-1d42f89d392a,784b3538-a9f3-4e0e-b31c-3a0a5ab82373,CC MUC TEST
2017-08-03 07:24:38,0b104be8-4e33-4011-ba33-5ee45cea5c3f,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-08-03 07:25:06,9c1aa683-9237-49a3-bd97-55806f21dd81,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-08-03 07:25:10,9a08b00f-b3e7-47c0-9725-4c11bcd60c59,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-08-03 09:05:21,ad34f475-a90f-4be4-895a-90aaaacc63cd,cea34f4f-d116-42f9-b968-4835a1ac0425,Strohmer L***z
2017-08-03 10:12:30,fa10840c-4656-4c52-86e6-1488bfb3393c,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-08-03 10:12:56,f8eb4b0b-77e0-4217-9d30-2e95ca2e1b3a,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-08-03 10:13:24,d201eec5-9e96-47dd-b943-9868f48d7371,9360c386-861f-4e1e-bbe5-8288cb3b687e,CCA H
2017-08-03 13:34:34,106ff21f-0a12-4b1e-8ac0-53d2043bc32a,fdcd459b-7b26-4040-8faf-16e8bdaec560,Instagram
2017-08-03 13:34:48,b19990e2-f654-4150-a53d-87410d68d9ed,fdcd459b-7b26-4040-8faf-16e8bdaec560,Instagram
2017-08-03 14:02:00,5d083fbf-9ed8-4f23-84e6-c9852eaeff43,fdcd459b-7b26-4040-8faf-16e8bdaec560,Instagram
2017-08-03 14:04:16,f2af51b0-96fb-4e52-9bfd-e3652bc70735,fdcd459b-7b26-4040-8faf-16e8bdaec560,Instagram
2017-08-03 14:22:57,96cc1b34-083f-47cd-9489-99924947b160,cea34f4f-d116-42f9-b968-4835a1ac0425,Strohmer L***z
2017-08-03 14:40:25,1870d552-1619-4714-838b-f831b4e6240b,fdcd459b-7b26-4040-8faf-16e8bdaec560,Instagram
2017-08-03 14:46:23,b5a4b446-5c45-4279-aceb-a88bfe5bca7c,fdcd459b-7b26-4040-8faf-16e8bdaec560,Instagram
2017-08-03 14:46:40,a1885787-a410-48ff-b77f-c0de574baa67,fdcd459b-7b26-4040-8faf-16e8bdaec560,Instagram
2017-08-03 14:46:47,028f8b8a-24e2-4b12-baf3-4f6e2af90b69,fdcd459b-7b26-4040-8faf-16e8bdaec560,Instagram
2017-08-03 14:47:33,b1cd0875-feb0-4203-8961-cb313407c924,fdcd459b-7b26-4040-8faf-16e8bdaec560,Instagram
2017-08-03 14:47:38,efce3215-b440-4ed7-bd58-f74c1f29574f,fdcd459b-7b26-4040-8faf-16e8bdaec560,Instagram
2017-08-03 14:49:11,31f5d8da-1da6-48d3-826a-f812ce40acd5,fdcd459b-7b26-4040-8faf-16e8bdaec560,Instagram
2017-08-03 14:49:56,0493184b-1599-4cc1-9513-580340e06d26,fdcd459b-7b26-4040-8faf-16e8bdaec560,Instagram
2017-08-04 08:27:33,26f3f75c-4325-43ba-9ef0-2ab897a135cf,fdcd459b-7b26-4040-8faf-16e8bdaec560,Instagram
2017-08-04 08:27:41,4fd9f13f-d25b-4b4b-9b52-068c2daa3fdb,fdcd459b-7b26-4040-8faf-16e8bdaec560,Instagram
